order_id,order_date,city,category,product,quantity,unit_price,total_amount,customer_id
976,2024-03-29,LA,Toys,Board Game,1,25.91,25.91,89
2614,2025-12-22,LA,Home,Cookware Set,4,85.88,343.52,33
1481,2025-04-09,CHI,Electronics,Phone Case,2,15.42,30.84,91
2838,2025-09-07,NY,Electronics,Laptop,3,1011.48,3034.44,417
850,2025-03-10,CHI,Toys,Action Figure,3,10.79,32.37,72
15,2025-11-22,NY,Electronics,Laptop,5,868.04,4340.2,350
1815,2025-11-03,CHI,Toys,Action Figure,3,10.35,31.05,338
116,2025-08-16,CHI,Electronics,Laptop,3,961.03,2883.09,444
2506,2024-11-04,SF,Grocery,Olive Oil,1,21.34,21.34,467
1224,2025-09-03,CHI,Clothing,T-Shirt,1,21.07,21.07,246
1646,2025-06-27,SF,Clothing,T-Shirt,1,18.84,18.84,475
2923,2024-12-13,NY,Electronics,Phone Case,2,13.4,26.8,473
139,2025-11-16,NY,Home,Cookware Set,,81.97,163.94,318
2074,2024-01-01,SF,Grocery,Snack Box,2,9.19,18.38,479
1697,2024-12-25,CHI,Grocery,Olive Oil,4,20.93,83.72,340
309,2024-02-17,SF,Clothing,Jacket,2,133.95,267.9,461
2868,2025-12-27,CHI,Electronics,Laptop,4,807.56,3230.24,296
895,2025-12-22,CHI,Electronics,Laptop,1,795.91,795.91,291
1913,2025-11-09,SF,Toys,Board Game,2,23.34,46.68,244
2679,2024-12-04,CHI,Clothing,Jeans,1,57.29,57.29,61
1841,2025-12-22,CHI,Clothing,Jeans,5,54.84,274.2,314
2019,2025-12-02,CHI,Home,Blender,1,45.61,45.61,41
526,2024-12-05,SF,Home,Blender,2,50.18,100.36,151
617,2025-10-13,CHI,Grocery,Coffee Beans,2,14.38,28.76,269
2687,2025-11-12,CHI,Home,Cookware Set,3,78.02,234.06,352
755,2024-12-28,CHI,Toys,Puzzle,5,17.66,88.3,458
634,2024-01-10,CHI,Home,Cookware Set,3,75.3,225.9,353
875,2025-12-22,SF,Electronics,Phone Case,3,13.36,40.08,286
1008,2024-12-03,NY,Home,Blender,3,40.72,-122.16,214
1165,2025-12-13,NY,Grocery,Coffee Beans,,15.03,15.03,160
2725,2024-11-20,LA,Electronics,Phone Case,1,16.15,16.15,475
16,2024-10-27,CHI,Grocery,Olive Oil,1,23.77,23.77,2
121,2025-11-01,LA,Grocery,Olive Oil,1,18.8,18.8,39
2642,2025-02-04,CHI,Electronics,Phone Case,1,16.45,16.45,274
906,2025-12-02,SF,Clothing,Jeans,1,54.38,54.38,433
2258,2024-06-03,NY,Grocery,Coffee Beans,1,12.51,12.51,107
827,2025-12-20,LA,Toys,Puzzle,2,20.37,40.74,386
285,2024-05-26,LA,Grocery,Snack Box,1,10.96,10.96,212
2680,2025-08-07,SF,Home,Cookware Set,3,79.91,239.73,149
1788,2025-09-22,LA,Toys,Puzzle,1,18.78,18.78,350
1326,2024-12-01,LA,Home,Cookware Set,1,76.31,76.31,15
1813,2024-12-17,NY,Grocery,Snack Box,1,9.75,9.75,251
236,2025-06-01,LA,Home,Lamp,4,25.71,102.84,111
1594,2024-11-06,LA,Toys,Board Game,2,27.2,54.4,356
520,2025-08-25,LA,Clothing,Jacket,2,127.37,254.74,398
1402,2025-08-21,NY,Toys,Puzzle,1,17.09,17.09,360
1101,2024-08-10,CHI,Grocery,Olive Oil,1,23.1,23.1,391
1345,2025-12-20,LA,Toys,Puzzle,4,19.59,78.36,270
345,2025-09-21,LA,Clothing,Jacket,1,127.42,127.42,161
1316,2024-04-11,NY,Toys,Puzzle,2,16.83,33.66,46
1358,2025-08-21,CHI,Toys,Board Game,4,22.2,88.8,327
2961,2025-06-30,SF,Electronics,Laptop,4,964.14,3856.56,313
38,2024-03-11,SF,Clothing,Jacket,4,111.55,446.2,146
2619,2024-06-30,CHI,Clothing,Jacket,3,102.03,306.09,227
2152,2025-07-17,CHI,Clothing,Jeans,1,57.66,57.66,177
2421,2024-12-26,NY,Electronics,Laptop,2,862.23,1724.46,187
290,2025-07-24,CHI,Toys,Board Game,,25.47,127.35,125
2027,2025-12-07,LA,Clothing,T-Shirt,2,19.05,38.1,246
1217,2025-12-08,CHI,Grocery,Snack Box,2,11.2,22.4,203
871,2025-11-04,NY,Grocery,Olive Oil,4,21.02,84.08,271
567,2025-09-21,NY,Clothing,Jacket,2,105.47,210.94,48
1202,2025-12-31,LA,Grocery,Coffee Beans,2,12.99,25.98,337
1143,2024-08-02,CHI,Grocery,Olive Oil,1,24.07,24.07,358
2115,2024-05-05,LA,Grocery,Olive Oil,4,22.58,90.32,414
718,2024-12-22,CHI,Grocery,Snack Box,3,11.38,34.14,470
934,2024-12-08,SF,Clothing,Jeans,1,59.83,59.83,299
774,2025-08-21,LA,Home,Lamp,1,32.72,32.72,376
2572,2024-02-04,LA,Toys,Board Game,3,28.25,84.75,159
268,2024-12-23,LA,Home,Lamp,3,28.22,84.66,32
2988,2024-10-05,LA,Electronics,Headphones,3,44.48,133.44,61
1030,2024-11-25,SF,Home,Cookware Set,1,83.79,83.79,108
2881,2024-07-29,SF,Clothing,Jacket,1,125.2,125.2,320
2357,2024-12-10,CHI,Home,Blender,4,38.67,154.68,174
89,2024-11-07,LA,Toys,Action Figure,1,11.3,11.3,379
747,2024-11-19,NY,Grocery,Olive Oil,2,20.86,41.72,388
977,2025-03-01,CHI,Clothing,T-Shirt,1,20.63,20.63,156
560,2025-11-21,CHI,Home,Cookware Set,2,75.14,150.28,12
192,2024-12-28,SF,Clothing,T-Shirt,1,21.81,21.81,284
577,2024-12-12,NY,Clothing,T-Shirt,2,18.29,36.58,83
1386,2024-12-05,CHI,Grocery,Coffee Beans,2,13.01,26.02,302
2192,2024-01-27,CHI,Clothing,Jacket,2,129.69,259.38,141
917,2024-09-09,LA,Electronics,Laptop,2,912.35,1824.7,186
654,2025-01-19,SF,Home,Cookware Set,2,78.39,156.78,185
2858,2025-11-18,NY,Grocery,Olive Oil,2,22.71,45.42,409
1940,2024-05-10,CHI,Electronics,Laptop,2,794.01,1588.02,105
1800,2025-11-27,LA,Grocery,Snack Box,5,9.02,45.1,329
678,2024-12-12,SF,Clothing,Jacket,2,112.98,225.96,121
1058,2024-11-14,SF,Home,Blender,2,45.24,90.48,101
766,2024-06-03,SF,Electronics,Phone Case,2,13.54,27.08,414
2432,2024-12-28,SF,Clothing,Jeans,1,56.57,56.57,330
1541,2025-09-23,LA,Toys,Puzzle,2,17.17,34.34,196
2515,2025-11-17,LA,Clothing,T-Shirt,2,18.01,36.02,1
1618,2025-04-26,NY,Electronics,Phone Case,4,15.8,63.2,401
2496,2024-01-14,SF,Toys,Board Game,4,22.1,88.4,70
984,2024-12-11,LA,Home,Cookware Set,2,83.51,167.02,63
1320,2025-12-26,LA,Toys,Action Figure,2,13.47,26.94,260
547,2024-10-14,LA,Electronics,Headphones,1,41.75,41.75,457
2297,2025-11-16,CHI,Toys,Action Figure,1,13.64,13.64,293
763,2025-09-03,SF,Home,Lamp,2,27.01,54.02,32
2890,2025-07-21,SF,Electronics,Headphones,2,44.26,88.52,356
1062,2025-04-22,LA,Clothing,T-Shirt,2,20.83,41.66,247
2768,2024-03-08,LA,Clothing,T-Shirt,1,21.29,21.29,381
1659,2024-03-10,SF,Grocery,Olive Oil,1,23.25,23.25,491
2317,2025-03-07,SF,Home,Cookware Set,2,73.4,146.8,428
862,2024-12-12,CHI,Home,Blender,1,45.46,45.46,211
546,2024-11-08,CHI,Home,Lamp,1,29.67,29.67,283
872,2025-11-07,CHI,Clothing,Jacket,1,108.9,108.9,188
1963,2024-12-19,SF,Clothing,T-Shirt,1,17.29,17.29,237
2473,2024-12-03,CHI,Grocery,Coffee Beans,3,12.4,37.2,201
589,2024-01-10,SF,Home,Lamp,2,34.1,68.2,128
777,2024-01-25,NY,Clothing,Jacket,1,112.2,112.2,481
889,2024-04-22,CHI,Toys,Board Game,1,23.59,23.59,338
991,2024-12-18,NY,Grocery,Olive Oil,1,23.46,23.46,424
2003,2024-12-06,SF,Clothing,T-Shirt,1,21.34,21.34,297
1772,2024-11-20,SF,Clothing,Jeans,2,61.89,123.78,452
1475,2024-07-03,NY,Toys,Puzzle,1,20.06,20.06,86
2472,2024-02-11,LA,Electronics,Laptop,4,845.61,3382.44,299
105,2024-12-21,CHI,Electronics,Headphones,2,39.65,79.3,497
672,2024-07-27,SF,Electronics,Laptop,2,821.43,1642.86,281
2508,2025-11-02,NY,Toys,Puzzle,4,15.64,62.56,472
2309,2024-07-03,CHI,Toys,Action Figure,1,11.9,11.9,289
2816,2025-08-31,NY,Clothing,T-Shirt,1,23.0,23.0,42
2733,2025-12-04,LA,Clothing,T-Shirt,,19.43,58.29,368
1001,2024-05-13,CHI,Toys,Action Figure,1,10.5,10.5,40
2552,2025-01-14,NY,Toys,Board Game,1,23.66,23.66,92
2221,2024-05-01,CHI,Grocery,Coffee Beans,2,13.18,26.36,171
364,2025-11-15,CHI,Electronics,Headphones,3,35.19,105.57,1
1942,2025-08-07,SF,Toys,Board Game,2,22.98,45.96,431
1959,2024-12-14,LA,Electronics,Phone Case,2,12.98,25.96,121
995,2025-11-26,SF,Electronics,Phone Case,2,15.23,30.46,124
761,2024-12-17,NY,Grocery,Snack Box,1,9.44,9.44,241
202,2025-12-02,CHI,Grocery,Snack Box,5,10.02,50.1,192
1920,2025-05-04,NY,Clothing,Jacket,3,107.23,321.69,290
1533,2024-09-26,LA,Clothing,T-Shirt,1,21.38,21.38,409
2832,2024-01-21,CHI,Home,Lamp,2,27.84,55.68,350
2241,2024-12-23,LA,Home,Blender,1,45.72,45.72,405
2721,2024-11-27,LA,Electronics,Headphones,2,41.48,82.96,172
2682,2024-03-11,LA,Electronics,Phone Case,1,13.73,13.73,423
2292,2025-11-27,SF,Home,Blender,2,38.52,77.04,294
1081,2025-11-22,SF,Clothing,T-Shirt,1,17.71,17.71,129
2615,2024-06-26,SF,Electronics,Headphones,1,44.21,44.21,384
2488,2025-11-15,CHI,Clothing,T-Shirt,3,17.47,52.41,208
1321,2025-02-28,NY,Home,Lamp,1,33.42,33.42,461
798,2025-12-01,LA,Home,Cookware Set,1,89.55,89.55,165
963,2024-11-24,SF,Home,Lamp,4,34.2,136.8,447
2269,2024-11-30,SF,Home,Blender,1,43.97,43.97,199
2539,2024-11-05,CHI,Electronics,Headphones,4,39.12,156.48,334
2731,2025-05-30,NY,Electronics,Headphones,1,37.66,37.66,260
2713,2024-08-10,CHI,Toys,Action Figure,2,10.7,21.4,291
1760,2025-12-02,SF,Clothing,Jeans,5,49.08,245.4,31
880,2024-07-24,CHI,Clothing,T-Shirt,1,19.18,19.18,63
2379,2024-12-26,NY,Toys,Board Game,1,21.33,21.33,148
1658,2025-11-11,SF,Clothing,T-Shirt,2,20.54,41.08,286
1231,2025-12-29,CHI,Electronics,Laptop,,863.17,3452.68,127
1781,2024-12-06,SF,Clothing,Jacket,,113.45,226.9,237
1630,2024-11-17,SF,Home,Cookware Set,4,76.22,304.88,194
2178,2024-06-30,SF,Grocery,Coffee Beans,3,15.58,46.74,210
924,2025-07-14,CHI,Electronics,Laptop,3,878.64,2635.92,356
2150,2024-04-30,CHI,Electronics,Laptop,4,1024.21,4096.84,175
2771,2024-09-02,NY,Home,Cookware Set,2,90.47,180.94,2
2346,2025-12-12,CHI,Grocery,Olive Oil,1,20.21,20.21,83
505,2024-12-12,NY,Toys,Board Game,3,24.68,74.04,388
1886,2025-01-15,LA,Toys,Puzzle,2,16.19,32.38,165
1308,2024-11-20,NY,Grocery,Snack Box,2,8.93,17.86,78
223,2024-03-16,SF,Grocery,Coffee Beans,1,12.43,12.43,66
2391,2025-08-28,SF,Toys,Puzzle,1,15.69,15.69,233
1916,2024-12-01,SF,Toys,Board Game,1,25.45,25.45,31
1311,2025-07-13,CHI,Clothing,Jacket,2,137.25,274.5,111
398,2025-11-07,LA,Toys,Puzzle,1,19.79,19.79,400
876,2024-10-17,SF,Electronics,Headphones,1,37.94,37.94,352
1497,2025-12-28,LA,Toys,Board Game,2,24.93,49.86,20
1083,2025-02-17,NY,Home,Lamp,3,32.9,98.7,242
1538,2025-11-20,LA,Toys,Puzzle,1,17.86,17.86,490
232,2024-12-19,CHI,Grocery,Coffee Beans,3,13.21,39.63,67
1087,2024-12-13,LA,Electronics,Laptop,3,983.81,2951.43,215
2324,2024-07-28,NY,Grocery,Snack Box,5,10.94,54.7,120
1812,2024-03-26,CHI,Home,Lamp,4,31.9,127.6,9
1260,2025-12-01,CHI,Toys,Board Game,1,23.9,23.9,352
1337,2025-05-22,CHI,Grocery,Snack Box,3,9.38,28.14,473
2630,2025-11-02,CHI,Home,Cookware Set,4,89.82,359.28,204
1005,2025-01-13,NY,Toys,Board Game,4,26.85,107.4,309
2895,2024-11-13,LA,Toys,Action Figure,1,11.31,11.31,305
308,2024-04-07,NY,Toys,Puzzle,2,19.54,39.08,118
1238,2025-12-17,NY,Home,Lamp,1,31.17,31.17,86
2948,2025-12-23,LA,Toys,Board Game,1,23.78,23.78,228
670,2024-11-08,LA,Clothing,T-Shirt,1,21.11,21.11,445
529,2024-01-26,SF,Electronics,Laptop,3,834.28,2502.84,264
1530,2025-10-13,LA,Grocery,Olive Oil,1,22.62,22.62,177
254,2025-12-18,SF,Home,Lamp,2,31.84,63.68,148
2344,2025-02-18,LA,Clothing,T-Shirt,1,22.14,22.14,438
1803,2024-11-11,SF,Electronics,Headphones,1,35.03,35.03,104
2157,2025-03-20,CHI,Clothing,T-Shirt,4,17.04,68.16,33
1421,2025-03-24,LA,Grocery,Snack Box,1,9.1,9.1,104
222,2025-05-05,CHI,Electronics,Headphones,5,37.71,188.55,422
2576,2024-04-01,CHI,Grocery,Coffee Beans,3,12.54,37.62,225
1295,2025-11-27,LA,Home,Lamp,2,29.18,58.36,226
385,2025-11-19,NY,Home,Blender,2,44.99,89.98,117
2036,2025-02-25,SF,Home,Lamp,1,34.49,34.49,39
1734,2024-01-22,CHI,Clothing,T-Shirt,1,17.07,17.07,430
370,2025-06-27,LA,Clothing,Jacket,1,137.75,137.75,226
944,2025-12-02,CHI,Electronics,Laptop,3,835.26,2505.78,183
1808,2025-12-05,SF,Toys,Action Figure,1,10.81,10.81,477
278,2025-10-18,CHI,Home,Lamp,1,27.12,27.12,192
18,2024-06-14,NY,Grocery,Snack Box,1,9.1,-9.1,307
816,2024-11-19,LA,Electronics,Phone Case,4,14.68,58.72,468
1534,2025-08-12,SF,Grocery,Snack Box,1,10.43,10.43,495
1190,2024-12-26,LA,Grocery,Olive Oil,2,23.29,46.58,353
112,2024-11-18,CHI,Electronics,Phone Case,1,15.49,15.49,48
1496,2024-11-17,LA,Clothing,Jeans,3,60.18,180.54,2
2065,2025-09-08,SF,Home,Cookware Set,2,77.34,154.68,50
1500,2024-04-25,SF,Home,Cookware Set,1,84.51,84.51,215
258,2025-12-04,LA,Grocery,Coffee Beans,1,14.58,14.58,3
1448,2025-01-26,NY,Home,Cookware Set,1,82.04,82.04,115
2772,2024-11-13,NY,Grocery,Snack Box,3,10.22,30.66,12
537,2025-11-05,CHI,Toys,Action Figure,2,11.62,23.24,408
66,2024-03-20,LA,Grocery,Olive Oil,1,22.84,22.84,140
2773,2025-11-05,CHI,Grocery,Coffee Beans,3,13.51,40.53,104
1727,2024-12-25,SF,Toys,Board Game,3,23.24,69.72,413
632,2024-09-16,SF,Electronics,Phone Case,2,16.97,33.94,102
1839,2024-12-27,NY,Toys,Board Game,2,24.91,49.82,35
2785,2024-10-22,LA,Clothing,Jacket,2,110.01,220.02,493
43,2024-12-18,CHI,Electronics,Laptop,2,973.2,1946.4,288
1834,2025-04-21,SF,Grocery,Coffee Beans,1,12.08,12.08,473
125,2024-11-28,NY,Clothing,Jacket,1,112.78,112.78,151
1733,2024-09-08,CHI,Toys,Board Game,5,27.5,137.5,332
2220,2024-11-20,SF,Home,Cookware Set,5,87.25,436.25,92
1269,2025-12-17,LA,Grocery,Olive Oil,3,22.21,66.63,360
572,2024-07-29,SF,Grocery,Coffee Beans,1,14.08,14.08,210
1721,2024-11-01,SF,Toys,Puzzle,2,19.32,38.64,51
421,2024-12-31,LA,Grocery,Snack Box,2,11.17,22.34,341
1673,2025-11-04,LA,Electronics,Laptop,4,1000.05,4000.2,104
962,2025-08-24,CHI,Electronics,Laptop,1,1001.72,1001.72,320
50,2024-12-02,SF,Clothing,T-Shirt,1,17.14,17.14,443
1557,2025-06-19,LA,Home,Cookware Set,3,81.52,244.56,19
2793,2024-09-27,SF,Home,Blender,2,39.94,79.88,6
1290,2025-12-08,LA,Clothing,Jeans,2,51.55,103.1,313
215,2024-11-17,SF,Electronics,Phone Case,1,13.37,13.37,128
2028,2025-12-07,LA,Home,Blender,1,42.84,42.84,98
2526,2025-10-12,CHI,Home,Cookware Set,1,73.51,73.51,443
2986,2024-08-15,CHI,Clothing,Jacket,1,113.1,113.1,131
506,2025-12-15,LA,Toys,Board Game,3,28.2,84.6,494
612,2024-12-04,NY,Clothing,Jacket,3,111.06,333.18,33
2681,2025-06-06,LA,Grocery,Coffee Beans,1,12.05,12.05,100
2446,2025-03-07,NY,Electronics,Phone Case,4,12.93,51.72,183
688,2025-12-05,CHI,Clothing,T-Shirt,1,21.12,21.12,69
643,2025-12-21,SF,Grocery,Snack Box,2,9.99,19.98,57
1664,2025-11-24,NY,Grocery,Olive Oil,2,23.91,47.82,290
1631,2024-06-28,CHI,Toys,Puzzle,2,16.21,32.42,8
1353,2024-05-04,NY,Toys,Action Figure,5,13.26,66.3,15
1160,2024-11-04,CHI,Toys,Board Game,2,24.87,49.74,367
1161,2025-01-27,LA,Electronics,Headphones,1,45.15,45.15,369
866,2024-05-11,LA,Home,Blender,1,48.3,48.3,353
2169,2024-06-17,NY,Electronics,Headphones,4,44.19,176.76,309
1436,2024-11-01,LA,Toys,Action Figure,4,13.01,52.04,274
2826,2025-10-10,SF,Clothing,Jacket,3,123.45,370.35,247
1425,2024-12-31,LA,Clothing,Jacket,2,131.79,263.58,411
1595,2025-11-09,NY,Electronics,Laptop,1,919.8,919.8,310
2439,2025-12-23,CHI,Electronics,Laptop,4,919.22,3676.88,245
2245,2025-08-19,LA,Electronics,Headphones,2,44.72,89.44,293
2703,2024-12-10,NY,Toys,Puzzle,4,15.73,62.92,455
2299,2025-08-28,NY,Clothing,Jacket,2,126.8,253.6,313
2584,2024-11-08,SF,Electronics,Headphones,1,37.34,37.34,418
67,2024-11-23,LA,Home,Lamp,1,33.54,33.54,33
2284,2025-06-27,CHI,Electronics,Headphones,1,43.76,43.76,154
510,2025-12-23,LA,Clothing,T-Shirt,3,19.48,58.44,103
2866,2025-11-04,NY,Clothing,T-Shirt,1,17.36,17.36,428
2888,2024-12-05,SF,Electronics,Headphones,4,43.72,174.88,437
923,2024-04-12,SF,Home,Cookware Set,4,83.02,332.08,260
1350,2024-02-07,NY,Toys,Action Figure,,10.67,53.35,173
1169,2025-12-24,CHI,Grocery,Snack Box,5,8.87,44.35,324
1154,2025-12-17,LA,Grocery,Coffee Beans,1,15.55,15.55,189
2851,2024-04-10,SF,Clothing,Jeans,1,57.72,57.72,117
2281,2025-11-17,SF,Electronics,Phone Case,1,12.81,12.81,230
1171,2024-02-23,LA,Clothing,Jacket,1,135.64,135.64,439
2910,2024-06-24,SF,Grocery,Snack Box,3,9.08,27.24,359
2699,2025-08-17,SF,Electronics,Laptop,1,768.88,-768.88,474
562,2024-07-03,CHI,Grocery,Coffee Beans,1,12.13,12.13,307
2419,2025-10-07,SF,Home,Blender,1,42.54,42.54,208
2582,2025-01-08,NY,Electronics,Phone Case,3,16.8,50.4,225
1120,2025-09-23,NY,Grocery,Snack Box,1,11.47,11.47,159
1056,2024-11-15,CHI,Clothing,T-Shirt,1,21.78,21.78,263
2871,2024-11-28,NY,Home,Blender,1,47.41,47.41,231
2795,2025-11-01,LA,Toys,Puzzle,4,15.55,62.2,458
2020,2024-12-06,SF,Home,Cookware Set,2,78.51,157.02,344
1429,2025-06-14,SF,Clothing,Jeans,2,47.98,95.96,205
1899,2025-08-26,NY,Toys,Action Figure,2,10.95,21.9,348
545,2025-10-18,SF,Electronics,Laptop,1,831.47,831.47,69
177,2024-02-28,SF,Grocery,Coffee Beans,2,13.2,26.4,40
1763,2025-10-03,CHI,Home,Blender,1,44.3,44.3,194
2185,2025-07-01,SF,Toys,Puzzle,2,20.46,40.92,121
2553,2025-04-18,LA,Home,Lamp,2,26.49,52.98,219
203,2024-12-19,LA,Home,Cookware Set,3,72.66,217.98,376
2723,2024-11-16,CHI,Grocery,Snack Box,2,8.5,17.0,107
2930,2024-02-16,CHI,Clothing,Jeans,1,56.72,56.72,415
765,2024-12-09,SF,Toys,Board Game,1,22.2,22.2,8
2660,2025-09-02,LA,Toys,Board Game,4,25.69,102.76,9
2354,2025-01-30,NY,Clothing,Jeans,2,52.45,104.9,237
460,2025-01-18,SF,Electronics,Headphones,2,40.14,80.28,153
948,2024-05-04,NY,Home,Blender,5,42.09,210.45,429
1502,2025-05-10,CHI,Electronics,Laptop,3,953.18,2859.54,308
1269,2025-12-17,LA,Grocery,Olive Oil,3,22.21,66.63,360
1915,2025-11-26,LA,Clothing,Jeans,2,57.64,115.28,299
2329,2025-12-17,,Toys,Puzzle,2,15.65,31.3,305
1303,2024-08-04,CHI,Home,Lamp,1,34.31,34.31,139
1885,2024-10-20,SF,Toys,Board Game,3,26.62,79.86,234
2854,2025-12-02,CHI,Toys,Puzzle,5,18.15,90.75,214
648,2024-11-07,NY,Grocery,Olive Oil,3,22.19,66.57,484
2763,2025-03-24,NY,Toys,Action Figure,3,10.29,30.87,290
1075,2025-08-20,LA,Home,Cookware Set,4,82.47,329.88,113
2970,2025-08-17,LA,Toys,Puzzle,4,19.89,79.56,462
96,2025-12-15,CHI,Electronics,Phone Case,2,16.19,32.38,153
555,2024-12-04,SF,Home,Lamp,,29.73,59.46,428
1495,2024-08-13,SF,Electronics,Headphones,1,35.64,35.64,241
587,2025-04-16,NY,Clothing,Jeans,2,62.61,125.22,247
119,2025-11-10,LA,Toys,Puzzle,1,20.23,20.23,254
2618,2024-11-12,SF,Home,Lamp,1,30.51,30.51,385
972,2025-12-16,NY,Electronics,Phone Case,2,12.84,25.68,254
241,2025-07-25,LA,Electronics,Laptop,5,865.76,4328.8,102
676,2025-12-17,NY,Electronics,Headphones,4,37.51,150.04,463
485,2024-09-19,CHI,Electronics,Phone Case,,13.09,39.27,152
2427,2024-01-01,LA,Home,Cookware Set,2,96.23,192.46,94
180,2024-12-15,LA,Home,Cookware Set,2,74.4,148.8,187
2403,2024-12-06,LA,Home,Blender,1,44.45,44.45,471
887,2024-02-02,NY,Home,Cookware Set,5,86.19,430.95,197
45,2025-01-08,NY,Grocery,Coffee Beans,1,13.71,13.71,461
495,2025-11-08,LA,Grocery,Snack Box,1,10.6,10.6,247
2914,2025-11-10,CHI,Electronics,Phone Case,3,13.58,40.74,87
2233,2025-11-12,CHI,Clothing,Jeans,3,53.42,160.26,91
2556,2024-03-15,SF,Home,Cookware Set,3,77.9,233.7,314
33,2025-11-28,LA,Home,Blender,2,38.93,77.86,36
1090,2025-12-21,SF,Clothing,Jeans,1,47.8,47.8,48
1757,2025-08-27,NY,Home,Lamp,2,26.47,52.94,255
2594,2024-12-17,NY,Clothing,T-Shirt,1,17.78,17.78,121
2651,2025-12-24,NY,Toys,Board Game,2,23.42,46.84,195
360,2025-01-12,CHI,Grocery,Snack Box,4,9.33,37.32,168
2626,2024-11-02,LA,Grocery,Coffee Beans,2,14.64,29.28,449
2175,2024-06-14,CHI,Grocery,Coffee Beans,1,15.74,15.74,458
530,2025-11-04,LA,Grocery,Olive Oil,1,21.91,21.91,498
181,2025-11-26,NY,Home,Lamp,3,28.99,86.97,405
1520,2025-12-27,LA,Grocery,Coffee Beans,2,12.15,24.3,19
35,2025-08-20,SF,Grocery,Coffee Beans,2,14.5,29.0,479
1778,2024-05-10,NY,Clothing,T-Shirt,2,20.33,40.66,241
2889,2024-12-11,SF,Electronics,Headphones,3,41.42,124.26,169
1622,2024-09-05,LA,Clothing,Jeans,1,53.56,53.56,136
1623,2025-12-27,CHI,Electronics,Laptop,1,938.35,938.35,386
171,2025-09-24,SF,Electronics,Laptop,1,770.63,770.63,46
969,2024-12-02,SF,Toys,Action Figure,2,10.27,20.54,5
1612,2025-12-22,NY,Grocery,Snack Box,1,9.73,9.73,488
213,2025-11-08,SF,Electronics,Headphones,2,44.18,88.36,186
1355,2025-01-12,NY,Clothing,T-Shirt,4,18.15,72.6,479
199,2025-03-05,CHI,Home,Blender,1,42.32,42.32,33
1644,2025-06-05,LA,Clothing,Jeans,4,46.86,187.44,92
2118,2024-12-28,NY,Clothing,T-Shirt,1,19.43,19.43,371
1591,2025-10-15,NY,Electronics,Laptop,1,865.65,865.65,196
886,2025-12-16,SF,Electronics,Phone Case,3,16.13,48.39,278
25,2024-12-07,LA,Electronics,Headphones,1,44.32,44.32,371
1837,2024-12-05,SF,Clothing,T-Shirt,1,20.56,20.56,173
2276,2025-01-12,SF,Toys,Puzzle,2,20.24,40.48,319
1992,2024-09-06,LA,Clothing,Jeans,1,53.85,53.85,173
1532,2025-10-18,NY,Grocery,Olive Oil,2,24.87,49.74,304
532,2025-03-21,NY,Toys,Board Game,3,22.79,68.37,383
68,2024-12-13,NY,Toys,Action Figure,2,11.39,22.78,439
1234,2024-12-24,SF,Electronics,Headphones,2,42.03,84.06,122
2982,2024-10-29,LA,Electronics,Headphones,3,36.14,108.42,153
302,2024-03-02,CHI,Clothing,T-Shirt,2,18.31,36.62,338
1575,2024-08-28,SF,Grocery,Coffee Beans,2,12.83,25.66,257
565,2024-06-20,SF,Grocery,Coffee Beans,2,14.52,29.04,473
56,2024-10-29,LA,Home,Cookware Set,2,82.66,165.32,216
951,2025-11-24,,Grocery,Coffee Beans,1,12.79,12.79,281
2780,2025-11-11,NY,Electronics,Headphones,3,41.63,124.89,36
2918,2025-12-27,NY,Clothing,Jacket,1,117.96,117.96,493
1540,2025-11-28,SF,Home,Cookware Set,4,75.32,301.28,438
2361,2025-07-05,LA,Clothing,T-Shirt,3,18.15,54.45,420
1339,2025-05-14,CHI,Grocery,Olive Oil,1,19.79,19.79,217
1017,2025-11-28,SF,Electronics,Laptop,1,997.73,997.73,196
737,2025-12-16,CHI,Toys,Puzzle,3,16.01,48.03,50
1669,2024-12-05,SF,Home,Blender,1,46.67,46.67,439
2855,2025-01-21,LA,Toys,Action Figure,2,10.69,21.38,245
1672,2024-02-10,SF,Electronics,Headphones,4,40.4,161.6,489
1588,2025-11-12,NY,Home,Lamp,1,25.66,25.66,273
1991,2025-05-18,CHI,Home,Blender,2,42.41,84.82,302
1726,2025-12-21,LA,Home,Blender,1,50.59,50.59,388
1116,2025-05-26,NY,Electronics,Headphones,3,38.93,116.79,365
2362,2025-11-20,CHI,Electronics,Laptop,1,860.48,860.48,493
999,2025-08-09,CHI,Home,Lamp,3,31.5,94.5,267
1389,2025-11-11,LA,Clothing,Jacket,2,136.8,273.6,156
2345,2024-04-21,SF,Clothing,Jeans,1,52.3,52.3,310
2530,2024-08-22,CHI,Electronics,Phone Case,2,16.28,32.56,337
2945,2025-09-15,NY,Electronics,Phone Case,2,14.43,28.86,77
1600,2024-08-03,LA,Toys,Board Game,3,24.71,74.13,345
1185,2025-11-22,NY,Grocery,Snack Box,3,10.12,30.36,93
261,2024-02-07,CHI,Electronics,Headphones,3,39.01,117.03,404
1818,2024-12-20,SF,Grocery,Olive Oil,1,21.39,21.39,283
328,2024-04-26,LA,Toys,Action Figure,1,13.14,13.14,304
806,2025-04-30,LA,Electronics,Headphones,1,35.35,35.35,344
2624,2024-12-17,NY,Home,Blender,2,46.51,93.02,47
